Simulation ID [ ],Water Depth [m],Significant Wave Height [m],Wave Peak Period [s],Float Diameter [m],Power Takeoff Stiffness [N/m],Power Takeoff Damping [N.s/m],Expected Power Output [kW],Wave Power Transport [kW/m],Hydrodynamic Efficiency [  ],Simulation Terminal Condition
7969,60,15.25,10,40,750,100000000,2442.00536857641,1140.96341986927,0.0535075298219511,COMPLETE
797,20,3.234375,7.5,20,1000,1000000,298.15031824862,38.4923157663889,0.387285504018652,COMPLETE
7970,60,15.25,10,40,1000,10000,58.6400897780709,1140.96341986927,0.00128488102153156,COMPLETE
7971,60,15.25,10,40,1000,100000,514.330187675903,1140.96341986927,0.0112696467458798,COMPLETE
7972,60,15.25,10,40,1000,1000000,4819.11044872225,1140.96341986927,0.105593009486545,COMPLETE
7973,60,15.25,10,40,1000,10000000,14985.1900060575,1140.96341986927,0.3283451017162,COMPLETE
7974,60,15.25,10,40,1000,100000000,2270.12322497269,1140.96341986927,0.0497413673707612,COMPLETE
7975,60,15.25,10,50,0,10000,42.1469608058343,1140.96341986927,0.000738796004707382,COMPLETE
7976,60,15.25,10,50,0,100000,450.580498031396,1140.96341986927,0.00789824616959278,COMPLETE
7977,60,15.25,10,50,0,1000000,3870.80182579302,1140.96341986927,0.0678514623411247,COMPLETE
7978,60,15.25,10,50,0,10000000,16410.8688402028,1140.96341986927,0.287666870899036,COMPLETE
7979,60,15.25,10,50,0,100000000,5203.10599416332,1140.96341986927,0.0912054830777922,COMPLETE
798,20,3.234375,7.5,20,1000,10000000,161.842471419332,38.4923157663889,0.210226987123299,COMPLETE
7980,60,15.25,10,50,250,10000,36.2378206779527,1140.96341986927,0.000635214416989895,COMPLETE
7981,60,15.25,10,50,250,100000,456.55267511955,1140.96341986927,0.0080029327350716,COMPLETE
7982,60,15.25,10,50,250,1000000,4237.02565199841,1140.96341986927,0.074271016549924,COMPLETE
7983,60,15.25,10,50,250,10000000,18035.6510305262,1140.96341986927,0.316147752266987,COMPLETE
7984,60,15.25,10,50,250,100000000,4804.93591510941,1140.96341986927,0.0842259415408772,COMPLETE
7985,60,15.25,10,50,500,10000,46.7099438000544,1140.96341986927,0.000818780742425669,COMPLETE
7986,60,15.25,10,50,500,100000,530.271990917884,1140.96341986927,0.00929516199526613,COMPLETE
7987,60,15.25,10,50,500,1000000,3729.10235533711,1140.96341986927,0.0653676058390092,COMPLETE
7988,60,15.25,10,50,500,10000000,15950.9848220247,1140.96341986927,0.279605542899042,COMPLETE
7989,60,15.25,10,50,500,100000000,4917.95428964585,1140.96341986927,0.0862070458001073,COMPLETE
799,20,3.234375,7.5,20,1000,100000000,19.4066698915672,38.4923157663889,0.0252084987681008,COMPLETE
7990,60,15.25,10,50,750,10000,54.5112366774183,1140.96341986927,0.000955529962278095,COMPLETE
7991,60,15.25,10,50,750,100000,487.462653219691,1140.96341986927,0.00854475515570069,COMPLETE
7992,60,15.25,10,50,750,1000000,4538.06348727266,1140.96341986927,0.0795479225406304,COMPLETE
7993,60,15.25,10,50,750,10000000,17946.8017797727,1140.96341986927,0.314590309684583,COMPLETE
7994,60,15.25,10,50,750,100000000,4692.64134867705,1140.96341986927,0.0822575249470266,COMPLETE
7995,60,15.25,10,50,1000,10000,49.2736745413469,1140.96341986927,0.000863720495912004,COMPLETE
7996,60,15.25,10,50,1000,100000,518.733318775908,1140.96341986927,0.00909290008325323,COMPLETE
7997,60,15.25,10,50,1000,1000000,3969.20740599256,1140.96341986927,0.0695764182597083,COMPLETE
7998,60,15.25,10,50,1000,10000000,15084.8783410977,1140.96341986927,0.264423522759846,COMPLETE
7999,60,15.25,10,50,1000,100000000,5306.98804881665,1140.96341986927,0.0930264363676923,COMPLETE
8,20,0.25,5,10,250,10000000,0.0216291528307887,0.153314084905841,0.0141077402275678,COMPLETE
80,20,0.25,5,40,250,10000,0.0275579944988322,0.153314084905841,0.00449371538755836,COMPLETE
800,20,3.234375,7.5,30,0,10000,7.59087534766126,38.4923157663889,0.00657349845592605,COMPLETE
8000,60,20,10,10,0,10000,138.6016589274,1962.42028679476,0.00706279179134351,COMPLETE
8001,60,20,10,10,0,100000,1229.94281531224,1962.42028679476,0.0626747911030374,COMPLETE
8002,60,20,10,10,0,1000000,1401.84583532795,1962.42028679476,0.0714345364630118,COMPLETE
8003,60,20,10,10,0,10000000,161.978294567982,1962.42028679476,0.00825400632361698,COMPLETE
8004,60,20,10,10,0,100000000,17.6805346399009,1962.42028679476,0.000900955557730127,COMPLETE
8005,60,20,10,10,250,10000,153.111470804988,1962.42028679476,0.00780217529523537,COMPLETE
8006,60,20,10,10,250,100000,1025.45815919935,1962.42028679476,0.0522547675490167,COMPLETE
8007,60,20,10,10,250,1000000,1306.76211965904,1962.42028679476,0.0665893095608681,COMPLETE
8008,60,20,10,10,250,10000000,173.532169493188,1962.42028679476,0.00884276271810357,COMPLETE
8009,60,20,10,10,250,100000000,17.7724904453426,1962.42028679476,0.000905641394197498,COMPLETE
801,20,3.234375,7.5,30,0,100000,87.5548987920589,38.4923157663889,0.0758202401776607,COMPLETE
8010,60,20,10,10,500,10000,143.034034970599,1962.42028679476,0.00728865452182099,COMPLETE
8011,60,20,10,10,500,100000,1242.77785799408,1962.42028679476,0.0633288325827452,COMPLETE
8012,60,20,10,10,500,1000000,1281.69162361153,1962.42028679476,0.065311780164326,COMPLETE
8013,60,20,10,10,500,10000000,178.292836645893,1962.42028679476,0.0090853543374799,COMPLETE
8014,60,20,10,10,500,100000000,18.017324151292,1962.42028679476,0.00091811750380546,COMPLETE
8015,60,20,10,10,750,10000,131.012585381361,1962.42028679476,0.00667607169896031,COMPLETE
8016,60,20,10,10,750,100000,1224.80423271325,1962.42028679476,0.062412941863424,COMPLETE
8017,60,20,10,10,750,1000000,1349.35840690716,1962.42028679476,0.0687599091788373,COMPLETE
8018,60,20,10,10,750,10000000,177.894201099879,1962.42028679476,0.00906504087309632,COMPLETE
8019,60,20,10,10,750,100000000,17.1046525332512,1962.42028679476,0.000871610054601931,COMPLETE
802,20,3.234375,7.5,30,0,1000000,308.66990319016,38.4923157663889,0.267300019968909,COMPLETE
8020,60,20,10,10,1000,10000,124.376067509072,1962.42028679476,0.00633789144690388,COMPLETE
8021,60,20,10,10,1000,100000,1063.84052468703,1962.42028679476,0.0542106363170863,COMPLETE
8022,60,20,10,10,1000,1000000,1290.07589688263,1962.42028679476,0.0657390216338273,COMPLETE
8023,60,20,10,10,1000,10000000,180.258825456501,1962.42028679476,0.0091855361804743,COMPLETE
8024,60,20,10,10,1000,100000000,17.4660173657798,1962.42028679476,0.000890024297206343,COMPLETE
8025,60,20,10,20,0,10000,137.276179970779,1962.42028679476,0.00349762435943306,COMPLETE
8026,60,20,10,20,0,100000,1032.78209176202,1962.42028679476,0.0263139883620157,COMPLETE
8027,60,20,10,20,0,1000000,6760.48301595276,1962.42028679476,0.172248601929068,COMPLETE
8028,60,20,10,20,0,10000000,2345.97023446447,1962.42028679476,0.0597723701250602,COMPLETE
8029,60,20,10,20,0,100000000,247.953122253535,1962.42028679476,0.00631753360689415,COMPLETE
803,20,3.234375,7.5,30,0,10000000,531.482065700459,38.4923157663889,0.460249494060097,COMPLETE
8030,60,20,10,20,250,10000,138.125374097048,1962.42028679476,0.00351926075740506,COMPLETE
8031,60,20,10,20,250,100000,1189.65309793463,1962.42028679476,0.0303108642409548,COMPLETE
8032,60,20,10,20,250,1000000,5628.1990781809,1962.42028679476,0.143399431713313,COMPLETE
8033,60,20,10,20,250,10000000,2166.29707579414,1962.42028679476,0.0551945240877115,COMPLETE
8034,60,20,10,20,250,100000000,203.04606255829,1962.42028679476,0.00517335822312372,COMPLETE
8035,60,20,10,20,500,10000,139.090700649373,1962.42028679476,0.00354385606348757,COMPLETE
8036,60,20,10,20,500,100000,1196.65835754551,1962.42028679476,0.0304893494425708,COMPLETE
8037,60,20,10,20,500,1000000,6867.90675329589,1962.42028679476,0.174985623607502,COMPLETE
8038,60,20,10,20,500,10000000,2231.53901116636,1962.42028679476,0.0568568065205632,COMPLETE
8039,60,20,10,20,500,100000000,232.0038220935,1962.42028679476,0.00591116550452182,COMPLETE
804,20,3.234375,7.5,30,0,100000000,78.788582279358,38.4923157663889,0.0682288405799645,COMPLETE
8040,60,20,10,20,750,10000,114.033333181643,1962.42028679476,0.00290542586491231,COMPLETE
8041,60,20,10,20,750,100000,1144.48640688998,1962.42028679476,0.0291600737770418,COMPLETE
8042,60,20,10,20,750,1000000,6875.01147427568,1962.42028679476,0.175166642959666,COMPLETE
8043,60,20,10,20,750,10000000,2210.92203790792,1962.42028679476,0.0563315119800111,COMPLETE
8044,60,20,10,20,750,100000000,216.833214857078,1962.42028679476,0.0055246375181749,COMPLETE
8045,60,20,10,20,1000,10000,146.743402849044,1962.42028679476,0.00373883728772294,COMPLETE
8046,60,20,10,20,1000,100000,1273.50315618636,1962.42028679476,0.0324472582340245,COMPLETE
8047,60,20,10,20,1000,1000000,7191.84784815369,1962.42028679476,0.183239235156405,COMPLETE
8048,60,20,10,20,1000,10000000,2031.86128053623,1962.42028679476,0.0517692691572938,COMPLETE
8049,60,20,10,20,1000,100000000,214.247472999127,1962.42028679476,0.00545875606873845,COMPLETE
805,20,3.234375,7.5,30,250,10000,7.15586714653936,38.4923157663889,0.00619679279189864,COMPLETE
8050,60,20,10,30,0,10000,117.717957153677,1962.42028679476,0.00199953696541303,COMPLETE
8051,60,20,10,30,0,100000,1000.4497166753,1962.42028679476,0.0169934667479639,COMPLETE
8052,60,20,10,30,0,1000000,7110.89651258821,1962.42028679476,0.120784464647012,COMPLETE
8053,60,20,10,30,0,10000000,8000.66282480354,1962.42028679476,0.135897882131238,COMPLETE
8054,60,20,10,30,0,100000000,927.543326581582,1962.42028679476,0.0157550913502589,COMPLETE
8055,60,20,10,30,250,10000,114.87677005025,1962.42028679476,0.00195127705013485,COMPLETE
8056,60,20,10,30,250,100000,1156.39726940844,1962.42028679476,0.0196423650460251,COMPLETE
8057,60,20,10,30,250,1000000,7604.01769212747,1962.42028679476,0.129160536155198,COMPLETE
8058,60,20,10,30,250,10000000,8327.23115881137,1962.42028679476,0.14144491566266,COMPLETE
8059,60,20,10,30,250,100000000,1021.18097280468,1962.42028679476,0.0173456042975141,COMPLETE
806,20,3.234375,7.5,30,250,100000,81.056058509163,38.4923157663889,0.0701924153737548,COMPLETE
8060,60,20,10,30,500,10000,115.086737296058,1962.42028679476,0.00195484351764474,COMPLETE
8061,60,20,10,30,500,100000,1023.36854372876,1962.42028679476,0.0173827620008325,COMPLETE
8062,60,20,10,30,500,1000000,8182.95213242679,1962.42028679476,0.138994216945445,COMPLETE
8063,60,20,10,30,500,10000000,7810.25761302113,1962.42028679476,0.132663691965423,COMPLETE
8064,60,20,10,30,500,100000000,1022.93671793936,1962.42028679476,0.0173754270822746,COMPLETE
8065,60,20,10,30,750,10000,120.835556949432,1962.42028679476,0.00205249197912294,COMPLETE
8066,60,20,10,30,750,100000,1045.18777553106,1962.42028679476,0.0177533797179634,COMPLETE
8067,60,20,10,30,750,1000000,9169.67732373285,1962.42028679476,0.155754561266957,COMPLETE
8068,60,20,10,30,750,10000000,8461.47280291397,1962.42028679476,0.143725121131487,COMPLETE
8069,60,20,10,30,750,100000000,932.24418952792,1962.42028679476,0.015834939399425,COMPLETE
807,20,3.234375,7.5,30,250,1000000,353.564189661699,38.4923157663889,0.306177291598919,COMPLETE
8070,60,20,10,30,1000,10000,105.686482903994,1962.42028679476,0.00179517241396869,COMPLETE
8071,60,20,10,30,1000,100000,1086.36444625856,1962.42028679476,0.0184527995619961,COMPLETE
8072,60,20,10,30,1000,1000000,8310.0052110702,1962.42028679476,0.141152318678262,COMPLETE
8073,60,20,10,30,1000,10000000,7832.52071616029,1962.42028679476,0.133041849204709,COMPLETE
8074,60,20,10,30,1000,100000000,927.563938154056,1962.42028679476,0.0157554414548825,COMPLETE
8075,60,20,10,40,0,10000,90.6821463711559,1962.42028679476,0.0011552335014747,COMPLETE
8076,60,20,10,40,0,100000,903.283234737454,1962.42028679476,0.0115072602033277,COMPLETE
8077,60,20,10,40,0,1000000,6390.18250074048,1962.42028679476,0.0814069053370012,COMPLETE
8078,60,20,10,40,0,10000000,14804.4608672951,1962.42028679476,0.188599518753897,COMPLETE
8079,60,20,10,40,0,100000000,2659.57380043282,1962.42028679476,0.033881297221717,COMPLETE
808,20,3.234375,7.5,30,250,10000000,545.315441819426,38.4923157663889,0.472228834043105,COMPLETE
8080,60,20,10,40,250,10000,91.9900223631904,1962.42028679476,0.0011718950188983,COMPLETE
8081,60,20,10,40,250,100000,771.188834970083,1962.42028679476,0.00982446064382152,COMPLETE
8082,60,20,10,40,250,1000000,7493.0860318206,1962.42028679476,0.0954572025452703,COMPLETE
8083,60,20,10,40,250,10000000,15065.5735197267,1962.42028679476,0.191925929693855,COMPLETE
8084,60,20,10,40,250,100000000,2797.3385891912,1962.42028679476,0.0356363339700299,COMPLETE
8085,60,20,10,40,500,10000,90.3738546394428,1962.42028679476,0.00115130605874253,COMPLETE
8086,60,20,10,40,500,100000,910.883883374368,1962.42028679476,0.0116040876858,COMPLETE
8087,60,20,10,40,500,1000000,6815.52806545229,1962.42028679476,0.0868255402692578,COMPLETE
8088,60,20,10,40,500,10000000,15825.4365039443,1962.42028679476,0.201606106123578,COMPLETE
8089,60,20,10,40,500,100000000,2893.51583610465,1962.42028679476,0.0368615715957392,COMPLETE
809,20,3.234375,7.5,30,250,100000000,82.3132164459308,38.4923157663889,0.0712810810911735,COMPLETE
8090,60,20,10,40,750,10000,81.8430485064332,1962.42028679476,0.00104262895488239,COMPLETE
8091,60,20,10,40,750,100000,855.733498360357,1962.42028679476,0.0109015064728824,COMPLETE
8092,60,20,10,40,750,1000000,7200.1104682208,1962.42028679476,0.0917248781602844,COMPLETE
8093,60,20,10,40,750,10000000,14874.4966280188,1962.42028679476,0.189491730289762,COMPLETE
8094,60,20,10,40,750,100000000,2681.19287864365,1962.42028679476,0.0341567106787159,COMPLETE
8095,60,20,10,40,1000,10000,84.1267179942196,1962.42028679476,0.00107172146762232,COMPLETE
8096,60,20,10,40,1000,100000,844.312688506199,1962.42028679476,0.0107560125395618,COMPLETE
8097,60,20,10,40,1000,1000000,6862.212974995,1962.42028679476,0.0874202766498494,COMPLETE
8098,60,20,10,40,1000,10000000,16937.493581604,1962.42028679476,0.215773013757264,COMPLETE
8099,60,20,10,40,1000,100000000,3149.13825534716,1962.42028679476,0.0401180404184808,COMPLETE
81,20,0.25,5,40,250,100000,0.372198404005712,0.153314084905841,0.0606921412723268,COMPLETE
810,20,3.234375,7.5,30,500,10000,9.84742198636503,38.4923157663889,0.00852760851120637,COMPLETE
8100,60,20,10,50,0,10000,60.7428061865142,1962.42028679476,0.000619060112609475,COMPLETE
8101,60,20,10,50,0,100000,703.283226895707,1962.42028679476,0.00716750873019546,COMPLETE
8102,60,20,10,50,0,1000000,5856.74853892347,1962.42028679476,0.0596890337746085,COMPLETE
8103,60,20,10,50,0,10000000,21044.6239691068,1962.42028679476,0.214476217054189,COMPLETE
8104,60,20,10,50,0,100000000,5423.97577489257,1962.42028679476,0.0552784315509864,COMPLETE
8105,60,20,10,50,250,10000,72.7257689809326,1962.42028679476,0.000741184439136799,COMPLETE
8106,60,20,10,50,250,100000,666.561097034409,1962.42028679476,0.0067932552625932,COMPLETE
8107,60,20,10,50,250,1000000,7696.0025598123,1962.42028679476,0.0784337851743496,COMPLETE
8108,60,20,10,50,250,10000000,22881.5684801113,1962.42028679476,0.23319743109142,COMPLETE
8109,60,20,10,50,250,100000000,5422.36722606052,1962.42028679476,0.0552620380307719,COMPLETE
811,20,3.234375,7.5,30,500,100000,100.544951839047,38.4923157663889,0.0870692845547474,COMPLETE
8110,60,20,10,50,500,10000,73.754405970323,1962.42028679476,0.000751667789684203,COMPLETE
8111,60,20,10,50,500,100000,588.183412445517,1962.42028679476,0.00599446934383462,COMPLETE
8112,60,20,10,50,500,1000000,6586.70398392888,1962.42028679476,0.067128372329324,COMPLETE
8113,60,20,10,50,500,10000000,23390.9305623963,1962.42028679476,0.238388593104089,COMPLETE
8114,60,20,10,50,500,100000000,6177.3137413737,1962.42028679476,0.0629560729976264,COMPLETE
8115,60,20,10,50,750,10000,69.4004956806683,1962.42028679476,0.000707294927061937,COMPLETE
8116,60,20,10,50,750,100000,705.52184632656,1962.42028679476,0.007190323612878,COMPLETE
8117,60,20,10,50,750,1000000,4927.87792393854,1962.42028679476,0.0502224519089872,COMPLETE
8118,60,20,10,50,750,10000000,23885.7567474033,1962.42028679476,0.243431612566705,COMPLETE
8119,60,20,10,50,750,100000000,5499.66124860864,1962.42028679476,0.05604977981135,COMPLETE
812,20,3.234375,7.5,30,500,1000000,369.795814103829,38.4923157663889,0.320233451570032,COMPLETE
8120,60,20,10,50,1000,10000,78.0552877050038,1962.42028679476,0.000795500211960121,COMPLETE
8121,60,20,10,50,1000,100000,688.361669376708,1962.42028679476,0.00701543572504557,COMPLETE
8122,60,20,10,50,1000,1000000,6865.7755388418,1962.42028679476,0.0699725291777912,COMPLETE
8123,60,20,10,50,1000,10000000,23966.0395924389,1962.42028679476,0.24424981492199,COMPLETE
8124,60,20,10,50,1000,100000000,5208.4761782225,1962.42028679476,0.0530821681091521,COMPLETE
8125,60,1.5625,12.5,10,0,10000,1.14915801698582,14.972078604086,0.00767534052801594,COMPLETE
8126,60,1.5625,12.5,10,0,100000,7.34533108319694,14.972078604086,0.049060195831408,COMPLETE
8127,60,1.5625,12.5,10,0,1000000,24.3793505522401,14.972078604086,0.162832103657182,COMPLETE
8128,60,1.5625,12.5,10,0,10000000,5.92688103896431,14.972078604086,0.0395862271077498,COMPLETE
8129,60,1.5625,12.5,10,0,100000000,0.581499286221067,14.972078604086,0.00388389148626545,COMPLETE
813,20,3.234375,7.5,30,500,10000000,483.480405377418,38.4923157663889,0.41868131838025,COMPLETE
8130,60,1.5625,12.5,10,250,10000,0.832609908784312,14.972078604086,0.00556108427427763,COMPLETE
8131,60,1.5625,12.5,10,250,100000,5.65497598225749,14.972078604086,0.0377701462288222,COMPLETE
8132,60,1.5625,12.5,10,250,1000000,28.7406372099263,14.972078604086,0.191961570400003,COMPLETE
8133,60,1.5625,12.5,10,250,10000000,5.45843528965031,14.972078604086,0.0364574314227862,COMPLETE
8134,60,1.5625,12.5,10,250,100000000,0.510109891218158,14.972078604086,0.00340707462675853,COMPLETE
8135,60,1.5625,12.5,10,500,10000,0.972616854326476,14.972078604086,0.00649620456882346,COMPLETE
8136,60,1.5625,12.5,10,500,100000,6.96483785199851,14.972078604086,0.0465188437502442,COMPLETE
8137,60,1.5625,12.5,10,500,1000000,27.8906450025055,14.972078604086,0.186284388026749,COMPLETE
8138,60,1.5625,12.5,10,500,10000000,5.46444665592661,14.972078604086,0.0364975819351851,COMPLETE
8139,60,1.5625,12.5,10,500,100000000,0.568132861955969,14.972078604086,0.00379461581106661,COMPLETE
814,20,3.234375,7.5,30,500,100000000,61.8610093504362,38.4923157663889,0.0535700075186198,COMPLETE
8140,60,1.5625,12.5,10,750,10000,1.15663584018643,14.972078604086,0.00772528565185846,COMPLETE
8141,60,1.5625,12.5,10,750,100000,6.8319687491461,14.972078604086,0.0456313978159425,COMPLETE
8142,60,1.5625,12.5,10,750,1000000,27.3056552504966,14.972078604086,0.182377183372819,COMPLETE
8143,60,1.5625,12.5,10,750,10000000,5.68545674763565,14.972078604086,0.0379737302880846,COMPLETE
8144,60,1.5625,12.5,10,750,100000000,0.526615815809355,14.972078604086,0.00351731933644562,COMPLETE
8145,60,1.5625,12.5,10,1000,10000,2.11237415893931,14.972078604086,0.0141087568052363,COMPLETE
8146,60,1.5625,12.5,10,1000,100000,5.69034852159886,14.972078604086,0.0380064029322282,COMPLETE
8147,60,1.5625,12.5,10,1000,1000000,21.3465152467416,14.972078604086,0.142575495435323,COMPLETE
8148,60,1.5625,12.5,10,1000,10000000,7.13963639146511,14.972078604086,0.0476863405560577,COMPLETE
8149,60,1.5625,12.5,10,1000,100000000,0.44685292814274,14.972078604086,0.00298457508779569,COMPLETE
815,20,3.234375,7.5,30,750,10000,11.4610155509409,38.4923157663889,0.00992493811015697,COMPLETE
8150,60,1.5625,12.5,20,0,10000,1.21467580315859,14.972078604086,0.00405647016449369,COMPLETE
8151,60,1.5625,12.5,20,0,100000,10.0026632005561,14.972078604086,0.033404390482649,COMPLETE
8152,60,1.5625,12.5,20,0,1000000,41.3561674185117,14.972078604086,0.138110974808886,COMPLETE
8153,60,1.5625,12.5,20,0,10000000,66.0303398366129,14.972078604086,0.220511598899142,COMPLETE
8154,60,1.5625,12.5,20,0,100000000,8.437698618699,14.972078604086,0.0281781135466263,COMPLETE
8155,60,1.5625,12.5,20,250,10000,1.05622519916296,14.972078604086,0.00352731650391786,COMPLETE
8156,60,1.5625,12.5,20,250,100000,8.95734801042844,14.972078604086,0.0299135084956871,COMPLETE
8157,60,1.5625,12.5,20,250,1000000,47.6944739757724,14.972078604086,0.159278064312179,COMPLETE
8158,60,1.5625,12.5,20,250,10000000,110.066756806546,14.972078604086,0.367573400184086,COMPLETE
8159,60,1.5625,12.5,20,250,100000000,9.22738815022202,14.972078604086,0.0308153209525088,COMPLETE
816,20,3.234375,7.5,30,750,100000,82.0243000709275,38.4923157663889,0.0710308871072135,COMPLETE
8160,60,1.5625,12.5,20,500,10000,0.631342970716503,14.972078604086,0.00210840120270342,COMPLETE
8161,60,1.5625,12.5,20,500,100000,7.91372589947001,14.972078604086,0.0264282806306877,COMPLETE
8162,60,1.5625,12.5,20,500,1000000,48.5051326403847,14.972078604086,0.161985299179324,COMPLETE
8163,60,1.5625,12.5,20,500,10000000,76.8100344137342,14.972078604086,0.256510924250598,COMPLETE
8164,60,1.5625,12.5,20,500,100000000,9.75277000538684,14.972078604086,0.0325698597478817,COMPLETE
8165,60,1.5625,12.5,20,750,10000,1.47830654924063,14.972078604086,0.00493687813273032,COMPLETE
8166,60,1.5625,12.5,20,750,100000,8.76064793759001,14.972078604086,0.0292566188344722,COMPLETE
8167,60,1.5625,12.5,20,750,1000000,44.0765729111759,14.972078604086,0.147195904044837,COMPLETE
8168,60,1.5625,12.5,20,750,10000000,74.4026467151577,14.972078604086,0.248471333482221,COMPLETE
8169,60,1.5625,12.5,20,750,100000000,9.73849791982473,14.972078604086,0.0325221974094065,COMPLETE
817,20,3.234375,7.5,30,750,1000000,371.21151782047,38.4923157663889,0.321459413764005,COMPLETE
8170,60,1.5625,12.5,20,1000,10000,1.65429231266356,14.972078604086,0.00552459132899586,COMPLETE
8171,60,1.5625,12.5,20,1000,100000,14.1334797740591,14.972078604086,0.0471994575629663,COMPLETE
8172,60,1.5625,12.5,20,1000,1000000,48.8072981645927,14.972078604086,0.16299439595272,COMPLETE
8173,60,1.5625,12.5,20,1000,10000000,74.1703428152356,14.972078604086,0.247695543072402,COMPLETE
8174,60,1.5625,12.5,20,1000,100000000,9.58732023573229,14.972078604086,0.0320173320260148,COMPLETE
8175,60,1.5625,12.5,30,0,10000,0.935034937651009,14.972078604086,0.00208173040492371,COMPLETE
8176,60,1.5625,12.5,30,0,100000,5.33008713904615,14.972078604086,0.0118667271258548,COMPLETE
8177,60,1.5625,12.5,30,0,1000000,56.7496162634536,14.972078604086,0.126345441102093,COMPLETE
8178,60,1.5625,12.5,30,0,10000000,221.095896145085,14.972078604086,0.492240483083282,COMPLETE
8179,60,1.5625,12.5,30,0,100000000,47.552105582861,14.972078604086,0.1058684119961,COMPLETE
818,20,3.234375,7.5,30,750,10000000,505.881411342915,38.4923157663889,0.438080000532336,COMPLETE
8180,60,1.5625,12.5,30,250,10000,1.79313467647349,14.972078604086,0.00399217486516119,COMPLETE
8181,60,1.5625,12.5,30,250,100000,12.1210790852166,14.972078604086,0.0269859636855603,COMPLETE
8182,60,1.5625,12.5,30,250,1000000,50.3463010679695,14.972078604086,0.112089315049481,COMPLETE
8183,60,1.5625,12.5,30,250,10000000,193.747306489457,14.972078604086,0.431352500906992,COMPLETE
8184,60,1.5625,12.5,30,250,100000000,47.3106457925371,14.972078604086,0.10533083402244,COMPLETE
8185,60,1.5625,12.5,30,500,10000,1.12013341241175,14.972078604086,0.00249382743712923,COMPLETE
8186,60,1.5625,12.5,30,500,100000,9.90350199666404,14.972078604086,0.0220488244786561,COMPLETE
8187,60,1.5625,12.5,30,500,1000000,40.9990575364751,14.972078604086,0.0912789257493525,COMPLETE
8188,60,1.5625,12.5,30,500,10000000,253.052413425125,14.972078604086,0.563387400678097,COMPLETE
8189,60,1.5625,12.5,30,500,100000000,36.5193007254904,14.972078604086,0.0813053455283623,COMPLETE
819,20,3.234375,7.5,30,750,100000000,73.0935448096219,38.4923157663889,0.0632970878769925,COMPLETE
8190,60,1.5625,12.5,30,750,10000,1.21305544109883,14.972078604086,0.00270070592328616,COMPLETE
8191,60,1.5625,12.5,30,750,100000,5.80718023567534,14.972078604086,0.0129289111846957,COMPLETE
8192,60,1.5625,12.5,30,750,1000000,47.67304282107,14.972078604086,0.106137662604531,COMPLETE
8193,60,1.5625,12.5,30,750,10000000,211.518163483246,14.972078604086,0.470916940518691,COMPLETE
8194,60,1.5625,12.5,30,750,100000000,38.6851485248603,14.972078604086,0.0861273163818922,COMPLETE
8195,60,1.5625,12.5,30,1000,10000,1.38230926382701,14.972078604086,0.00307752695396118,COMPLETE
8196,60,1.5625,12.5,30,1000,100000,7.13556424326561,14.972078604086,0.0158863807579313,COMPLETE
8197,60,1.5625,12.5,30,1000,1000000,56.254909392213,14.972078604086,0.125244042326584,COMPLETE
8198,60,1.5625,12.5,30,1000,10000000,210.676445833976,14.972078604086,0.469042968592841,COMPLETE
8199,60,1.5625,12.5,30,1000,100000000,37.6962502316763,14.972078604086,0.0839256664098924,COMPLETE
82,20,0.25,5,40,250,1000000,1.58919209616294,0.153314084905841,0.259139937654612,COMPLETE
820,20,3.234375,7.5,30,1000,10000,11.5261499401562,38.4923157663889,0.00998134277856805,COMPLETE
8200,60,1.5625,12.5,40,0,10000,1.17504922884987,14.972078604086,0.00196206762588261,COMPLETE
8201,60,1.5625,12.5,40,0,100000,5.55602624084149,14.972078604086,0.00927731276959299,COMPLETE
8202,60,1.5625,12.5,40,0,1000000,42.2730812173006,14.972078604086,0.07058652698658,COMPLETE
8203,60,1.5625,12.5,40,0,10000000,293.520396420785,14.972078604086,0.490112969919689,COMPLETE
8204,60,1.5625,12.5,40,0,100000000,96.8354118879483,14.972078604086,0.16169333338512,COMPLETE
8205,60,1.5625,12.5,40,250,10000,0.704437791762109,14.972078604086,0.00117625249370829,COMPLETE
8206,60,1.5625,12.5,40,250,100000,4.89453524905971,14.972078604086,0.00817277176150402,COMPLETE
8207,60,1.5625,12.5,40,250,1000000,42.2644188617792,14.972078604086,0.0705720628033653,COMPLETE
8208,60,1.5625,12.5,40,250,10000000,283.538487499577,14.972078604086,0.473445429651626,COMPLETE
8209,60,1.5625,12.5,40,250,100000000,107.105210459415,14.972078604086,0.178841584544889,COMPLETE
821,20,3.234375,7.5,30,1000,100000,64.9336386594726,38.4923157663889,0.0562308237082581,COMPLETE
8210,60,1.5625,12.5,40,500,10000,0.616466139853887,14.972078604086,0.001029359643633,COMPLETE
8211,60,1.5625,12.5,40,500,100000,4.63661679297313,14.972078604086,0.00774210601543956,COMPLETE
8212,60,1.5625,12.5,40,500,1000000,47.3660548218712,14.972078604086,0.0790906461193447,COMPLETE
8213,60,1.5625,12.5,40,500,10000000,340.426478539089,14.972078604086,0.568435565196311,COMPLETE
8214,60,1.5625,12.5,40,500,100000000,102.246991511121,14.972078604086,0.170729452828308,COMPLETE
8215,60,1.5625,12.5,40,750,10000,0.706597098447984,14.972078604086,0.00117985804966177,COMPLETE
