Simulation ID [ ],Water Depth [m],Significant Wave Height [m],Wave Peak Period [s],Float Diameter [m],Power Takeoff Stiffness [N/m],Power Takeoff Damping [N.s/m],Expected Power Output [kW],Wave Power Transport (deep water) [kW/m],Hydrodynamic Efficiency (deep water) [ ],Simulation Terminal Condition
10231,80,3.234375,7.5,50,250,100000,20.8979471907322,38.4923157663889,0.01085824366482,COMPLETE
10232,80,3.234375,7.5,50,250,1000000,185.689281419884,38.4923157663889,0.0964812211075262,COMPLETE
10233,80,3.234375,7.5,50,250,10000000,938.782184960646,38.4923157663889,0.487776412652409,COMPLETE
10234,80,3.234375,7.5,50,250,100000000,435.433458213136,38.4923157663889,0.226244355291999,COMPLETE
10235,80,3.234375,7.5,50,500,10000,2.20102000418675,38.4923157663889,0.00114361526988649,COMPLETE
10236,80,3.234375,7.5,50,500,100000,20.5550395542291,38.4923157663889,0.0106800742667593,COMPLETE
10237,80,3.234375,7.5,50,500,1000000,196.67574161906,38.4923157663889,0.102189612499644,COMPLETE
10238,80,3.234375,7.5,50,500,10000000,1412.75929596274,38.4923157663889,0.734047441851421,COMPLETE
10239,80,3.234375,7.5,50,500,100000000,340.865347923412,38.4923157663889,0.177108257134819,COMPLETE
1024,20,8.578125,7.5,10,1000,100000000,4.77460166088431,270.755967801008,0.00176343358178291,COMPLETE
10240,80,3.234375,7.5,50,750,10000,1.83827483634828,38.4923157663889,0.000955138603509763,COMPLETE
10241,80,3.234375,7.5,50,750,100000,26.243228047986,38.4923157663889,0.0136355672686762,COMPLETE
10242,80,3.234375,7.5,50,750,1000000,181.556432987938,38.4923157663889,0.0943338582639764,COMPLETE
10243,80,3.234375,7.5,50,750,10000000,934.450051333744,38.4923157663889,0.485525504365574,COMPLETE
10244,80,3.234375,7.5,50,750,100000000,384.683969106603,38.4923157663889,0.199875721399181,COMPLETE
10245,80,3.234375,7.5,50,1000,10000,2.00917739955676,38.4923157663889,0.00104393687911661,COMPLETE
10246,80,3.234375,7.5,50,1000,100000,22.4357894339946,38.4923157663889,0.0116572822327231,COMPLETE
10247,80,3.234375,7.5,50,1000,1000000,194.343662113914,38.4923157663889,0.100977900780713,COMPLETE
10248,80,3.234375,7.5,50,1000,10000000,1052.00279848762,38.4923157663889,0.546604057221319,COMPLETE
10249,80,3.234375,7.5,50,1000,100000000,409.960048827899,38.4923157663889,0.21300877365548,COMPLETE
1025,20,8.578125,7.5,20,0,10000,43.4202094399414,270.755967801008,0.00801832916049575,COMPLETE
10250,80,5.90625,7.5,10,0,10000,23.3437618858723,128.356228755974,0.0181866997122925,COMPLETE
10251,80,5.90625,7.5,10,0,100000,131.454529059935,128.356228755974,0.10241382933574,COMPLETE
10252,80,5.90625,7.5,10,0,1000000,162.616096541063,128.356228755974,0.126691238997231,COMPLETE
10253,80,5.90625,7.5,10,0,10000000,28.1217255511912,128.356228755974,0.0219091241802181,COMPLETE
10254,80,5.90625,7.5,10,0,100000000,2.49514867467298,128.356228755974,0.00194392488689946,COMPLETE
10255,80,5.90625,7.5,10,250,10000,22.9568962386527,128.356228755974,0.0178852997327442,COMPLETE
10256,80,5.90625,7.5,10,250,100000,135.259314342765,128.356228755974,0.10537806825091,COMPLETE
10257,80,5.90625,7.5,10,250,1000000,185.609614581975,128.356228755974,0.144605070109102,COMPLETE
10258,80,5.90625,7.5,10,250,10000000,27.0719087866037,128.356228755974,0.0210912310598278,COMPLETE
10259,80,5.90625,7.5,10,250,100000000,2.56758842341466,128.356228755974,0.00200036137575844,COMPLETE
1026,20,8.578125,7.5,20,0,100000,356.708286803483,270.755967801008,0.0658726545716706,COMPLETE
10260,80,5.90625,7.5,10,500,10000,16.3670785479722,128.356228755974,0.01275129279397,COMPLETE
10261,80,5.90625,7.5,10,500,100000,124.954694962362,128.356228755974,0.0973499269754339,COMPLETE
10262,80,5.90625,7.5,10,500,1000000,125.706846917331,128.356228755974,0.097935914864186,COMPLETE
10263,80,5.90625,7.5,10,500,10000000,25.4167608908546,128.356228755974,0.019801735480384,COMPLETE
10264,80,5.90625,7.5,10,500,100000000,3.88112889830861,128.356228755974,0.00302371683550104,COMPLETE
10265,80,5.90625,7.5,10,750,10000,22.3870334503608,128.356228755974,0.0174413300136156,COMPLETE
10266,80,5.90625,7.5,10,750,100000,133.174806383882,128.356228755974,0.103754066066454,COMPLETE
10267,80,5.90625,7.5,10,750,1000000,170.05095788945,128.356228755974,0.132483604058471,COMPLETE
10268,80,5.90625,7.5,10,750,10000000,30.0079743301783,128.356228755974,0.0233786662486231,COMPLETE
10269,80,5.90625,7.5,10,750,100000000,2.63132509855473,128.356228755974,0.00205001745848836,COMPLETE
1027,20,8.578125,7.5,20,0,1000000,1373.10726772072,270.755967801008,0.253569160242828,COMPLETE
10270,80,5.90625,7.5,10,1000,10000,16.1243910466322,128.356228755974,0.0125622193818792,COMPLETE
10271,80,5.90625,7.5,10,1000,100000,127.094411865249,128.356228755974,0.0990169414426126,COMPLETE
10272,80,5.90625,7.5,10,1000,1000000,155.966750923078,128.356228755974,0.121510854934509,COMPLETE
10273,80,5.90625,7.5,10,1000,10000000,25.3883973558625,128.356228755974,0.0197796379668726,COMPLETE
10274,80,5.90625,7.5,10,1000,100000000,2.63567901674021,128.356228755974,0.00205340951684633,COMPLETE
10275,80,5.90625,7.5,20,0,10000,27.4511878126725,128.356228755974,0.0106933602205085,COMPLETE
10276,80,5.90625,7.5,20,0,100000,236.989358908398,128.356228755974,0.0923170465528996,COMPLETE
10277,80,5.90625,7.5,20,0,1000000,929.696134017205,128.356228755974,0.362154662468585,COMPLETE
10278,80,5.90625,7.5,20,0,10000000,464.186873582071,128.356228755974,0.18081976935633,COMPLETE
10279,80,5.90625,7.5,20,0,100000000,46.5074517076579,128.356228755974,0.0181165542796042,COMPLETE
1028,20,8.578125,7.5,20,0,10000000,688.679459017546,270.755967801008,0.127177152291559,COMPLETE
10280,80,5.90625,7.5,20,250,10000,31.6637692291343,128.356228755974,0.0123343329482406,COMPLETE
10281,80,5.90625,7.5,20,250,100000,226.77310802748,128.356228755974,0.0883373990593834,COMPLETE
10282,80,5.90625,7.5,20,250,1000000,1080.50779372151,128.356228755974,0.420901971097846,COMPLETE
10283,80,5.90625,7.5,20,250,10000000,550.090249550512,128.356228755974,0.214282647161721,COMPLETE
10284,80,5.90625,7.5,20,250,100000000,60.4554421129951,128.356228755974,0.0235498669207284,COMPLETE
10285,80,5.90625,7.5,20,500,10000,26.1340940099692,128.356228755974,0.0101802983241485,COMPLETE
10286,80,5.90625,7.5,20,500,100000,249.676431632242,128.356228755974,0.0972591801940978,COMPLETE
10287,80,5.90625,7.5,20,500,1000000,761.008127215548,128.356228755974,0.296443785623504,COMPLETE
10288,80,5.90625,7.5,20,500,10000000,505.450284889449,128.356228755974,0.196893555454325,COMPLETE
10289,80,5.90625,7.5,20,500,100000000,56.2555951440629,128.356228755974,0.0219138547810616,COMPLETE
1029,20,8.578125,7.5,20,0,100000000,82.0394237067506,270.755967801008,0.0151500674893795,COMPLETE
10290,80,5.90625,7.5,20,750,10000,23.7338318639419,128.356228755974,0.00924529806382197,COMPLETE
10291,80,5.90625,7.5,20,750,100000,244.058751034049,128.356228755974,0.0950708638760508,COMPLETE
10292,80,5.90625,7.5,20,750,1000000,1061.82388642757,128.356228755974,0.413623825161717,COMPLETE
10293,80,5.90625,7.5,20,750,10000000,464.222793102489,128.356228755974,0.180833761478398,COMPLETE
10294,80,5.90625,7.5,20,750,100000000,61.9354339207417,128.356228755974,0.0241263842514768,COMPLETE
10295,80,5.90625,7.5,20,1000,10000,31.1052884600581,128.356228755974,0.0121167818506082,COMPLETE
10296,80,5.90625,7.5,20,1000,100000,235.700592213786,128.356228755974,0.0918150192235278,COMPLETE
10297,80,5.90625,7.5,20,1000,1000000,969.580636549862,128.356228755974,0.377691307210806,COMPLETE
10298,80,5.90625,7.5,20,1000,10000000,456.999344750097,128.356228755974,0.178019932955076,COMPLETE
10299,80,5.90625,7.5,20,1000,100000000,55.1520493169353,128.356228755974,0.0214839785538528,COMPLETE
103,20,0.25,5,50,0,10000000,0.951918433901979,0.153314084905841,0.124178862560032,COMPLETE
1030,20,8.578125,7.5,20,250,10000,37.1491089644505,270.755967801008,0.00686025672234734,COMPLETE
10300,80,5.90625,7.5,30,0,10000,23.1836409662211,128.356228755974,0.00602065080672139,COMPLETE
10301,80,5.90625,7.5,30,0,100000,197.321988291457,128.356228755974,0.0512433223807154,COMPLETE
10302,80,5.90625,7.5,30,0,1000000,1127.89477988557,128.356228755974,0.292907426676811,COMPLETE
10303,80,5.90625,7.5,30,0,10000000,1990.1477113294,128.356228755974,0.516829278074483,COMPLETE
10304,80,5.90625,7.5,30,0,100000000,272.378434221665,128.356228755974,0.0707350257071152,COMPLETE
10305,80,5.90625,7.5,30,250,10000,32.1722564117049,128.356228755974,0.00835493966635348,COMPLETE
10306,80,5.90625,7.5,30,250,100000,267.58245822787,128.356228755974,0.0694895398587909,COMPLETE
10307,80,5.90625,7.5,30,250,1000000,1474.39910065961,128.356228755974,0.382892495089502,COMPLETE
10308,80,5.90625,7.5,30,250,10000000,1686.61758364252,128.356228755974,0.43800434670219,COMPLETE
10309,80,5.90625,7.5,30,250,100000000,246.787279958501,128.356228755974,0.0640891583136396,COMPLETE
1031,20,8.578125,7.5,20,250,100000,322.886536372132,270.755967801008,0.0596268549488514,COMPLETE
10310,80,5.90625,7.5,30,500,10000,30.5809208423279,128.356228755974,0.00794167948028119,COMPLETE
10311,80,5.90625,7.5,30,500,100000,200.547869829777,128.356228755974,0.0520810642312889,COMPLETE
10312,80,5.90625,7.5,30,500,1000000,1153.02953075183,128.356228755974,0.29943476887902,COMPLETE
10313,80,5.90625,7.5,30,500,10000000,1753.35311280929,128.356228755974,0.455335158462963,COMPLETE
10314,80,5.90625,7.5,30,500,100000000,270.396607202063,128.356228755974,0.0702203572621658,COMPLETE
10315,80,5.90625,7.5,30,750,10000,24.6038639362684,128.356228755974,0.00638947408960426,COMPLETE
10316,80,5.90625,7.5,30,750,100000,204.060035559863,128.356228755974,0.0529931523483794,COMPLETE
10317,80,5.90625,7.5,30,750,1000000,1119.57594326563,128.356228755974,0.29074707531182,COMPLETE
10318,80,5.90625,7.5,30,750,10000000,1588.21519170082,128.356228755974,0.412449842934196,COMPLETE
10319,80,5.90625,7.5,30,750,100000000,269.545799739299,128.356228755974,0.0699994077294968,COMPLETE
1032,20,8.578125,7.5,20,250,1000000,1464.98372296607,270.755967801008,0.270535814014405,COMPLETE
10320,80,5.90625,7.5,30,1000,10000,22.8546517108804,128.356228755974,0.0059352142944645,COMPLETE
10321,80,5.90625,7.5,30,1000,100000,209.967993010004,128.356228755974,0.05452741302987,COMPLETE
10322,80,5.90625,7.5,30,1000,1000000,1330.22539997889,128.356228755974,0.345451460328131,COMPLETE
10323,80,5.90625,7.5,30,1000,10000000,1638.9548196122,128.356228755974,0.425626616253043,COMPLETE
10324,80,5.90625,7.5,30,1000,100000000,280.364536663785,128.356228755974,0.0728089680262169,COMPLETE
10325,80,5.90625,7.5,40,0,10000,15.2981459551,128.356228755974,0.00297962671998261,COMPLETE
10326,80,5.90625,7.5,40,0,100000,144.209551878005,128.356228755974,0.0280877588247335,COMPLETE
10327,80,5.90625,7.5,40,0,1000000,948.747124990726,128.356228755974,0.184787901254572,COMPLETE
10328,80,5.90625,7.5,40,0,10000000,3482.29926058429,128.356228755974,0.678248982214315,COMPLETE
10329,80,5.90625,7.5,40,0,100000000,609.591052161824,128.356228755974,0.118730321479131,COMPLETE
1033,20,8.578125,7.5,20,250,10000000,703.555387919143,270.755967801008,0.129924262359421,COMPLETE
10330,80,5.90625,7.5,40,250,10000,11.8284103739492,128.356228755974,0.00230382477122262,COMPLETE
10331,80,5.90625,7.5,40,250,100000,152.439820542816,128.356228755974,0.0296907719283005,COMPLETE
10332,80,5.90625,7.5,40,250,1000000,990.102177840306,128.356228755974,0.192842643367672,COMPLETE
10333,80,5.90625,7.5,40,250,10000000,2741.85421723597,128.356228755974,0.534032170431066,COMPLETE
10334,80,5.90625,7.5,40,250,100000000,560.296888332178,128.356228755974,0.109129275174755,COMPLETE
10335,80,5.90625,7.5,40,500,10000,13.1121473236579,128.356228755974,0.00255385879024737,COMPLETE
10336,80,5.90625,7.5,40,500,100000,137.522114826694,128.356228755974,0.0267852437235722,COMPLETE
10337,80,5.90625,7.5,40,500,1000000,1023.46350589991,128.356228755974,0.19934044413335,COMPLETE
10338,80,5.90625,7.5,40,500,10000000,3314.81686115519,128.356228755974,0.645628360478165,COMPLETE
10339,80,5.90625,7.5,40,500,100000000,564.358336997714,128.356228755974,0.109920325345226,COMPLETE
1034,20,8.578125,7.5,20,250,100000000,85.8135668168484,270.755967801008,0.0158470314641259,COMPLETE
10340,80,5.90625,7.5,40,750,10000,17.5991603031981,128.356228755974,0.00342779631221812,COMPLETE
10341,80,5.90625,7.5,40,750,100000,125.891070118189,128.356228755974,0.0245198599511537,COMPLETE
10342,80,5.90625,7.5,40,750,1000000,1048.48480255834,128.356228755974,0.204213853258279,COMPLETE
10343,80,5.90625,7.5,40,750,10000000,3306.31318142068,128.356228755974,0.643972094978444,COMPLETE
10344,80,5.90625,7.5,40,750,100000000,752.156367493457,128.356228755974,0.146497831617394,COMPLETE
10345,80,5.90625,7.5,40,1000,10000,15.8697560206797,128.356228755974,0.00309095946774245,COMPLETE
10346,80,5.90625,7.5,40,1000,100000,149.426163014484,128.356228755974,0.0291038005055773,COMPLETE
10347,80,5.90625,7.5,40,1000,1000000,990.993935728102,128.356228755974,0.193016331449746,COMPLETE
10348,80,5.90625,7.5,40,1000,10000000,3233.05697235848,128.356228755974,0.629703950422431,COMPLETE
10349,80,5.90625,7.5,40,1000,100000000,590.51674169503,128.356228755974,0.115015209510732,COMPLETE
1035,20,8.578125,7.5,20,500,10000,50.6780126295282,270.755967801008,0.00935861415006261,COMPLETE
10350,80,5.90625,7.5,50,0,10000,7.00118319505475,128.356228755974,0.00109089886216042,COMPLETE
10351,80,5.90625,7.5,50,0,100000,72.5793990179772,128.356228755974,0.0113090575691441,COMPLETE
10352,80,5.90625,7.5,50,0,1000000,698.714703238426,128.356228755974,0.10887117984228,COMPLETE
10353,80,5.90625,7.5,50,0,10000000,3465.19091659019,128.356228755974,0.53993342593106,COMPLETE
10354,80,5.90625,7.5,50,0,100000000,1157.71426463904,128.356228755974,0.180390819496581,COMPLETE
10355,80,5.90625,7.5,50,250,10000,6.58558441229977,128.356228755974,0.00102614177373815,COMPLETE
10356,80,5.90625,7.5,50,250,100000,70.6666733606272,128.356228755974,0.0110110236247243,COMPLETE
10357,80,5.90625,7.5,50,250,1000000,728.047563601455,128.356228755974,0.113441719292889,COMPLETE
10358,80,5.90625,7.5,50,250,10000000,3152.20202059586,128.356228755974,0.491164636285584,COMPLETE
10359,80,5.90625,7.5,50,250,100000000,1312.60973851404,128.356228755974,0.204526067996205,COMPLETE
1036,20,8.578125,7.5,20,500,100000,429.15063850312,270.755967801008,0.0792504486583513,COMPLETE
10360,80,5.90625,7.5,50,500,10000,6.82681788880684,128.356228755974,0.00106372989530344,COMPLETE
10361,80,5.90625,7.5,50,500,100000,74.4166601064676,128.356228755974,0.01159533289934,COMPLETE
10362,80,5.90625,7.5,50,500,1000000,634.586892545466,128.356228755974,0.0988790179792395,COMPLETE
10363,80,5.90625,7.5,50,500,10000000,2953.98162109318,128.356228755974,0.460278655694875,COMPLETE
10364,80,5.90625,7.5,50,500,100000000,1345.30732848018,128.356228755974,0.209620887356831,COMPLETE
10365,80,5.90625,7.5,50,750,10000,7.28944012871141,128.356228755974,0.00113581400752585,COMPLETE
10366,80,5.90625,7.5,50,750,100000,64.598150235907,128.356228755974,0.0100654484573115,COMPLETE
10367,80,5.90625,7.5,50,750,1000000,717.729038470196,128.356228755974,0.11183392429435,COMPLETE
10368,80,5.90625,7.5,50,750,10000000,3521.17425193041,128.356228755974,0.548656545312614,COMPLETE
10369,80,5.90625,7.5,50,750,100000000,1179.31462798907,128.356228755974,0.183756509429883,COMPLETE
1037,20,8.578125,7.5,20,500,1000000,1616.40554640452,270.755967801008,0.298498599962993,COMPLETE
10370,80,5.90625,7.5,50,1000,10000,7.70129016576685,128.356228755974,0.00119998698004882,COMPLETE
10371,80,5.90625,7.5,50,1000,100000,74.3861457240967,128.356228755974,0.011590578259434,COMPLETE
10372,80,5.90625,7.5,50,1000,1000000,492.634620683143,128.356228755974,0.0767605320688754,COMPLETE
10373,80,5.90625,7.5,50,1000,10000000,3027.4623554628,128.356228755974,0.471728156055208,COMPLETE
10374,80,5.90625,7.5,50,1000,100000000,1159.34520269261,128.356228755974,0.180644946323052,COMPLETE
10375,80,8.578125,7.5,10,0,10000,33.1887229994856,270.755967801008,0.01225779925334,COMPLETE
10376,80,8.578125,7.5,10,0,100000,247.918375432381,270.755967801008,0.0915652487536633,COMPLETE
10377,80,8.578125,7.5,10,0,1000000,335.119242748495,270.755967801008,0.123771692077639,COMPLETE
10378,80,8.578125,7.5,10,0,10000000,45.0145472859847,270.755967801008,0.0166255051187157,COMPLETE
10379,80,8.578125,7.5,10,0,100000000,5.34696464044126,270.755967801008,0.00197482799137082,COMPLETE
1038,20,8.578125,7.5,20,500,10000000,735.767171624372,270.755967801008,0.13587275242722,COMPLETE
10380,80,8.578125,7.5,10,250,10000,46.2590315125592,270.755967801008,0.0170851382845815,COMPLETE
10381,80,8.578125,7.5,10,250,100000,252.485946244,270.755967801008,0.093252218333213,COMPLETE
10382,80,8.578125,7.5,10,250,1000000,310.552833198148,270.755967801008,0.114698425936964,COMPLETE
10383,80,8.578125,7.5,10,250,10000000,44.9147681046664,270.755967801008,0.0165886530477793,COMPLETE
10384,80,8.578125,7.5,10,250,100000000,4.93267662540292,270.755967801008,0.00182181640000939,COMPLETE
10385,80,8.578125,7.5,10,500,10000,30.2965126141038,270.755967801008,0.0111896010492999,COMPLETE
10386,80,8.578125,7.5,10,500,100000,264.223240733595,270.755967801008,0.0975872269333637,COMPLETE
10387,80,8.578125,7.5,10,500,1000000,320.136735520376,270.755967801008,0.118238108700031,COMPLETE
10388,80,8.578125,7.5,10,500,10000000,43.0428910659535,270.755967801008,0.0158973009590643,COMPLETE
10389,80,8.578125,7.5,10,500,100000000,4.76254759732735,270.755967801008,0.00175898157887607,COMPLETE
1039,20,8.578125,7.5,20,500,100000000,90.2450940475498,270.755967801008,0.0166653933393401,COMPLETE
10390,80,8.578125,7.5,10,750,10000,36.442769059973,270.755967801008,0.0134596364970085,COMPLETE
10391,80,8.578125,7.5,10,750,100000,236.645739328408,270.755967801008,0.0874018553498075,COMPLETE
10392,80,8.578125,7.5,10,750,1000000,380.182244294673,270.755967801008,0.140415093112218,COMPLETE
10393,80,8.578125,7.5,10,750,10000000,52.471538397666,270.755967801008,0.0193796424225929,COMPLETE
10394,80,8.578125,7.5,10,750,100000000,4.83379428213887,270.755967801008,0.0017852955638974,COMPLETE
10395,80,8.578125,7.5,10,1000,10000,36.5158077522879,270.755967801008,0.013486612335402,COMPLETE
10396,80,8.578125,7.5,10,1000,100000,252.115968286927,270.755967801008,0.0931155720535103,COMPLETE
10397,80,8.578125,7.5,10,1000,1000000,357.435733801148,270.755967801008,0.132013981706156,COMPLETE
10398,80,8.578125,7.5,10,1000,10000000,43.4851448895919,270.755967801008,0.0160606413379414,COMPLETE
10399,80,8.578125,7.5,10,1000,100000000,4.71815377129729,270.755967801008,0.00174258532863249,COMPLETE
104,20,0.25,5,50,0,100000000,0.137840838633435,0.153314084905841,0.0179814970970333,COMPLETE
1040,20,8.578125,7.5,20,750,10000,47.2170309679509,270.755967801008,0.00871948111641496,COMPLETE
10400,80,8.578125,7.5,20,0,10000,49.6937420578557,270.755967801008,0.00917685073785301,COMPLETE
10401,80,8.578125,7.5,20,0,100000,432.01438999903,270.755967801008,0.0797792923102879,COMPLETE
10402,80,8.578125,7.5,20,0,1000000,1787.74423977559,270.755967801008,0.330139397165474,COMPLETE
10403,80,8.578125,7.5,20,0,10000000,680.040030079961,270.755967801008,0.125581725049871,COMPLETE
10404,80,8.578125,7.5,20,0,100000000,79.6748754598759,270.755967801008,0.01471341077114,COMPLETE
10405,80,8.578125,7.5,20,250,10000,51.5012324994517,270.755967801008,0.00951063662931013,COMPLETE
10406,80,8.578125,7.5,20,250,100000,446.615437482991,270.755967801008,0.0824756405390169,COMPLETE
10407,80,8.578125,7.5,20,250,1000000,1699.48737191102,270.755967801008,0.313841165850139,COMPLETE
10408,80,8.578125,7.5,20,250,10000000,903.850166244333,270.755967801008,0.16691232580857,COMPLETE
10409,80,8.578125,7.5,20,250,100000000,94.9420715808993,270.755967801008,0.017532775427258,COMPLETE
1041,20,8.578125,7.5,20,750,100000,342.373199038109,270.755967801008,0.0632254206285374,COMPLETE
