Simulation ID [ ],Water Depth [m],Significant Wave Height [m],Wave Peak Period [s],Float Diameter [m],Power Takeoff Stiffness [N/m],Power Takeoff Damping [N.s/m],Expected Power Output [kW],Wave Power Transport [kW/m],Hydrodynamic Efficiency [ ],Simulation Terminal Condition
10058,80,0.5625,7.5,30,250,10000000,16.913124524617,1.16422883225373,0.484243992133298,COMPLETE
10059,80,0.5625,7.5,30,250,100000000,2.01103148339277,1.16422883225373,0.0575783565246301,COMPLETE
1006,20,8.578125,7.5,10,250,100000,398.89322125114,270.755967801008,0.147325735602735,COMPLETE
10060,80,0.5625,7.5,30,500,10000,1.09675025137699,1.16422883225373,0.0314013368332378,COMPLETE
10061,80,0.5625,7.5,30,500,100000,2.00450607596981,1.16422883225373,0.0573915259164719,COMPLETE
10062,80,0.5625,7.5,30,500,1000000,16.5681280116668,1.16422883225373,0.474366308772077,COMPLETE
10063,80,0.5625,7.5,30,500,10000000,20.7227393787567,1.16422883225373,0.593318048956676,COMPLETE
10064,80,0.5625,7.5,30,500,100000000,2.6581120056639,1.16422883225373,0.0761050843850086,COMPLETE
10065,80,0.5625,7.5,30,750,10000,1.24801773606554,1.16422883225373,0.0357323148591447,COMPLETE
10066,80,0.5625,7.5,30,750,100000,2.58401020937505,1.16422883225373,0.0739834569112126,COMPLETE
10067,80,0.5625,7.5,30,750,1000000,13.0860877547004,1.16422883225373,0.37467112398537,COMPLETE
10068,80,0.5625,7.5,30,750,10000000,17.7116441772347,1.16422883225373,0.507106612450299,COMPLETE
10069,80,0.5625,7.5,30,750,100000000,2.80723931202827,1.16422883225373,0.0803747864181757,COMPLETE
1007,20,8.578125,7.5,10,250,1000000,469.144717867483,270.755967801008,0.173272161525275,COMPLETE
10070,80,0.5625,7.5,30,1000,10000,0.418909299999603,1.16422883225373,0.0119938992631621,COMPLETE
10071,80,0.5625,7.5,30,1000,100000,4.4848702376308,1.16422883225373,0.128407466338295,COMPLETE
10072,80,0.5625,7.5,30,1000,1000000,15.2175229572448,1.16422883225373,0.435696790174445,COMPLETE
10073,80,0.5625,7.5,30,1000,10000000,18.194056570607,1.16422883225373,0.52091868501449,COMPLETE
10074,80,0.5625,7.5,30,1000,100000000,2.7113093992151,1.16422883225373,0.0776281925597769,COMPLETE
10075,80,0.5625,7.5,40,0,10000,0.467981036309082,1.16422883225373,0.0100491635180336,COMPLETE
10076,80,0.5625,7.5,40,0,100000,1.43700194395845,1.16422883225373,0.0308573775220952,COMPLETE
10077,80,0.5625,7.5,40,0,1000000,10.3648479474066,1.16422883225373,0.222568958529875,COMPLETE
10078,80,0.5625,7.5,40,0,10000000,31.9613489829813,1.16422883225373,0.686320165278636,COMPLETE
10079,80,0.5625,7.5,40,0,100000000,5.55405053479454,1.16422883225373,0.119264580573111,COMPLETE
1008,20,8.578125,7.5,10,250,10000000,62.3164408223865,270.755967801008,0.0230157219907286,COMPLETE
10080,80,0.5625,7.5,40,250,10000,0.168836522727307,1.16422883225373,0.00362550123416183,COMPLETE
10081,80,0.5625,7.5,40,250,100000,2.3646905378108,1.16422883225373,0.0507780444939076,COMPLETE
10082,80,0.5625,7.5,40,250,1000000,10.0420377225738,1.16422883225373,0.215637111974247,COMPLETE
10083,80,0.5625,7.5,40,250,10000000,33.265937422061,1.16422883225373,0.71433416911829,COMPLETE
10084,80,0.5625,7.5,40,250,100000000,6.91172963786642,1.16422883225373,0.148418623692874,COMPLETE
10085,80,0.5625,7.5,40,500,10000,0.255039674908382,1.16422883225373,0.00547657960022071,COMPLETE
10086,80,0.5625,7.5,40,500,100000,1.84792468790964,1.16422883225373,0.0396813031234677,COMPLETE
10087,80,0.5625,7.5,40,500,1000000,11.2527304302967,1.16422883225373,0.241634851297093,COMPLETE
10088,80,0.5625,7.5,40,500,10000000,33.7105283322549,1.16422883225373,0.723881066125927,COMPLETE
10089,80,0.5625,7.5,40,500,100000000,8.29529421907948,1.16422883225373,0.178128517119383,COMPLETE
1009,20,8.578125,7.5,10,250,100000000,6.80650224597499,270.755967801008,0.00251388817068565,COMPLETE
10090,80,0.5625,7.5,40,750,10000,0.411604061037188,1.16422883225373,0.00883855582412437,COMPLETE
10091,80,0.5625,7.5,40,750,100000,1.66366448329502,1.16422883225373,0.0357246023549012,COMPLETE
10092,80,0.5625,7.5,40,750,1000000,10.3248198264482,1.16422883225373,0.221709417006562,COMPLETE
10093,80,0.5625,7.5,40,750,10000000,33.8198759449439,1.16422883225373,0.726229135716279,COMPLETE
10094,80,0.5625,7.5,40,750,100000000,7.20112196917531,1.16422883225373,0.154632873058883,COMPLETE
10095,80,0.5625,7.5,40,1000,10000,0.285044951817289,1.16422883225373,0.00612089616577987,COMPLETE
10096,80,0.5625,7.5,40,1000,100000,4.97023548842761,1.16422883225373,0.106728062188731,COMPLETE
10097,80,0.5625,7.5,40,1000,1000000,9.83278109230634,1.16422883225373,0.211143651915747,COMPLETE
10098,80,0.5625,7.5,40,1000,10000000,32.1931329880578,1.16422883225373,0.691297365607625,COMPLETE
10099,80,0.5625,7.5,40,1000,100000000,7.12902238425032,1.16422883225373,0.153084646822607,COMPLETE
101,20,0.25,5,50,0,100000,0.126084304108389,0.153314084905841,0.0164478435475546,COMPLETE
1010,20,8.578125,7.5,10,500,10000,58.6636909127267,270.755967801008,0.0216666289534351,COMPLETE
10100,80,0.5625,7.5,50,0,10000,0.194817252077962,1.16422883225373,0.00334671752976315,COMPLETE
10101,80,0.5625,7.5,50,0,100000,1.25216700672059,1.16422883225373,0.0215106682128225,COMPLETE
10102,80,0.5625,7.5,50,0,1000000,6.23483794904578,1.16422883225373,0.10710674355962,COMPLETE
10103,80,0.5625,7.5,50,0,10000000,34.9082818796688,1.16422883225373,0.599680765714982,COMPLETE
10104,80,0.5625,7.5,50,0,100000000,11.4797365652851,1.16422883225373,0.197207563448888,COMPLETE
10105,80,0.5625,7.5,50,250,10000,0.184810239137993,1.16422883225373,0.0031748095222867,COMPLETE
10106,80,0.5625,7.5,50,250,100000,1.37407023695539,1.16422883225373,0.0236048137425947,COMPLETE
10107,80,0.5625,7.5,50,250,1000000,5.09075449513551,1.16422883225373,0.0874528160461508,COMPLETE
10108,80,0.5625,7.5,50,250,10000000,42.2897780295993,1.16422883225373,0.72648566773139,COMPLETE
10109,80,0.5625,7.5,50,250,100000000,15.3467933272168,1.16422883225373,0.263638777911182,COMPLETE
1011,20,8.578125,7.5,10,500,100000,334.926170814785,270.755967801008,0.12370038360925,COMPLETE
10110,80,0.5625,7.5,50,500,10000,0.193245384560357,1.16422883225373,0.00331971480531487,COMPLETE
10111,80,0.5625,7.5,50,500,100000,1.30090639864836,1.16422883225373,0.0223479502071779,COMPLETE
10112,80,0.5625,7.5,50,500,1000000,6.0713232608474,1.16422883225373,0.104297765055251,COMPLETE
10113,80,0.5625,7.5,50,500,10000000,32.5397493518666,1.16422883225373,0.558992329521264,COMPLETE
10114,80,0.5625,7.5,50,500,100000000,11.2183112016461,1.16422883225373,0.192716601596775,COMPLETE
10115,80,0.5625,7.5,50,750,10000,0.16984499393023,1.16422883225373,0.00291772526542641,COMPLETE
10116,80,0.5625,7.5,50,750,100000,1.48211236827528,1.16422883225373,0.025460842872379,COMPLETE
10117,80,0.5625,7.5,50,750,1000000,6.40234002806823,1.16422883225373,0.109984220467629,COMPLETE
10118,80,0.5625,7.5,50,750,10000000,35.158572105159,1.16422883225373,0.603980439774861,COMPLETE
10119,80,0.5625,7.5,50,750,100000000,10.9412157376472,1.16422883225373,0.187956446954969,COMPLETE
1012,20,8.578125,7.5,10,500,1000000,519.112303927402,270.755967801008,0.191727003524045,COMPLETE
10120,80,0.5625,7.5,50,1000,10000,0.193927041591549,1.16422883225373,0.00333142482335097,COMPLETE
10121,80,0.5625,7.5,50,1000,100000,1.02065117340477,1.16422883225373,0.017533514806174,COMPLETE
10122,80,0.5625,7.5,50,1000,1000000,5.27394056078259,1.16422883225373,0.0905997242925728,COMPLETE
10123,80,0.5625,7.5,50,1000,10000000,32.9071406182363,1.16422883225373,0.565303653484243,COMPLETE
10124,80,0.5625,7.5,50,1000,100000000,12.6572143127098,1.16422883225373,0.217435163295308,COMPLETE
10125,80,3.234375,7.5,10,0,10000,10.4583415287459,38.4923157663889,0.027169946314007,COMPLETE
10126,80,3.234375,7.5,10,0,100000,67.444422120495,38.4923157663889,0.175215288500223,COMPLETE
10127,80,3.234375,7.5,10,0,1000000,89.3389008812633,38.4923157663889,0.232095417234608,COMPLETE
10128,80,3.234375,7.5,10,0,10000000,17.5560142068027,38.4923157663889,0.0456091400510967,COMPLETE
10129,80,3.234375,7.5,10,0,100000000,1.11607226527885,38.4923157663889,0.00289946770688552,COMPLETE
1013,20,8.578125,7.5,10,500,10000000,67.1011083482288,270.755967801008,0.0247828732615581,COMPLETE
10130,80,3.234375,7.5,10,250,10000,15.3061540474819,38.4923157663889,0.039764180831248,COMPLETE
10131,80,3.234375,7.5,10,250,100000,62.8265937756849,38.4923157663889,0.163218534725168,COMPLETE
10132,80,3.234375,7.5,10,250,1000000,78.0142942450187,38.4923157663889,0.202674982504274,COMPLETE
10133,80,3.234375,7.5,10,250,10000000,14.6117403367782,38.4923157663889,0.0379601487877668,COMPLETE
10134,80,3.234375,7.5,10,250,100000000,1.11889640831642,38.4923157663889,0.00290680460772233,COMPLETE
10135,80,3.234375,7.5,10,500,10000,15.3693826538455,38.4923157663889,0.039928443762965,COMPLETE
10136,80,3.234375,7.5,10,500,100000,63.1082399154959,38.4923157663889,0.163950229179511,COMPLETE
10137,80,3.234375,7.5,10,500,1000000,98.4955878119953,38.4923157663889,0.255883767580439,COMPLETE
10138,80,3.234375,7.5,10,500,10000000,13.558182740659,38.4923157663889,0.0352230892600591,COMPLETE
10139,80,3.234375,7.5,10,500,100000000,1.29607112551464,38.4923157663889,0.00336709054706018,COMPLETE
1014,20,8.578125,7.5,10,500,100000000,6.65544399842251,270.755967801008,0.0024580968805511,COMPLETE
10140,80,3.234375,7.5,10,750,10000,14.1161224019386,38.4923157663889,0.0366725724885189,COMPLETE
10141,80,3.234375,7.5,10,750,100000,62.1447381278352,38.4923157663889,0.161447127538373,COMPLETE
10142,80,3.234375,7.5,10,750,1000000,103.16926820714,38.4923157663889,0.268025620576527,COMPLETE
10143,80,3.234375,7.5,10,750,10000000,14.3761635757157,38.4923157663889,0.037348138945355,COMPLETE
10144,80,3.234375,7.5,10,750,100000000,1.43739392112614,38.4923157663889,0.00373423602219657,COMPLETE
10145,80,3.234375,7.5,10,1000,10000,12.7139545954408,38.4923157663889,0.0330298511334111,COMPLETE
10146,80,3.234375,7.5,10,1000,100000,64.697099545954,38.4923157663889,0.168077961166594,COMPLETE
10147,80,3.234375,7.5,10,1000,1000000,97.7222576206045,38.4923157663889,0.253874716745243,COMPLETE
10148,80,3.234375,7.5,10,1000,10000000,13.0561612962406,38.4923157663889,0.033918877148049,COMPLETE
10149,80,3.234375,7.5,10,1000,100000000,1.50144926139319,38.4923157663889,0.00390064674338,COMPLETE
1015,20,8.578125,7.5,10,750,10000,62.8212669451468,270.755967801008,0.0232021725893471,COMPLETE
10150,80,3.234375,7.5,20,0,10000,16.7159267428384,38.4923157663889,0.02171332954386,COMPLETE
10151,80,3.234375,7.5,20,0,100000,85.3831389601911,38.4923157663889,0.110909329901563,COMPLETE
10152,80,3.234375,7.5,20,0,1000000,418.846803752049,38.4923157663889,0.544065478281489,COMPLETE
10153,80,3.234375,7.5,20,0,10000000,207.327154870118,38.4923157663889,0.269309796958428,COMPLETE
10154,80,3.234375,7.5,20,0,100000000,19.3056332612395,38.4923157663889,0.0250772561703042,COMPLETE
10155,80,3.234375,7.5,20,250,10000,12.7301469189119,38.4923157663889,0.0165359587562509,COMPLETE
10156,80,3.234375,7.5,20,250,100000,103.346334546148,38.4923157663889,0.134242812478938,COMPLETE
10157,80,3.234375,7.5,20,250,1000000,345.733086743163,38.4923157663889,0.44909364357477,COMPLETE
10158,80,3.234375,7.5,20,250,10000000,182.490052587381,38.4923157663889,0.237047380696603,COMPLETE
10159,80,3.234375,7.5,20,250,100000000,16.3398405291456,38.4923157663889,0.0212248083855393,COMPLETE
1016,20,8.578125,7.5,10,750,100000,357.12416213371,270.755967801008,0.131898906987778,COMPLETE
10160,80,3.234375,7.5,20,500,10000,16.1885754126232,38.4923157663889,0.0210283209652443,COMPLETE
10161,80,3.234375,7.5,20,500,100000,82.9770883913136,38.4923157663889,0.107783965109951,COMPLETE
10162,80,3.234375,7.5,20,500,1000000,415.196362379263,38.4923157663889,0.539323698915782,COMPLETE
10163,80,3.234375,7.5,20,500,10000000,167.654877327719,38.4923157663889,0.21777707315042,COMPLETE
10164,80,3.234375,7.5,20,500,100000000,22.9705180769361,38.4923157663889,0.0298377969986853,COMPLETE
10165,80,3.234375,7.5,20,750,10000,6.79951356829342,38.4923157663889,0.0088322999446953,COMPLETE
10166,80,3.234375,7.5,20,750,100000,87.5236692738259,38.4923157663889,0.113689794354034,COMPLETE
10167,80,3.234375,7.5,20,750,1000000,374.357291252539,38.4923157663889,0.486275356261396,COMPLETE
10168,80,3.234375,7.5,20,750,10000000,206.591629301517,38.4923157663889,0.268354378254777,COMPLETE
10169,80,3.234375,7.5,20,750,100000000,23.3324557796999,38.4923157663889,0.0303079397993424,COMPLETE
1017,20,8.578125,7.5,10,750,1000000,479.60206297787,270.755967801008,0.17713443839227,COMPLETE
10170,80,3.234375,7.5,20,1000,10000,14.5424531576547,38.4923157663889,0.0188900730809668,COMPLETE
10171,80,3.234375,7.5,20,1000,100000,72.7035933205323,38.4923157663889,0.0944391002112898,COMPLETE
10172,80,3.234375,7.5,20,1000,1000000,306.09937279537,38.4923157663889,0.397611012355163,COMPLETE
10173,80,3.234375,7.5,20,1000,10000000,207.732979630868,38.4923157663889,0.269836947316455,COMPLETE
10174,80,3.234375,7.5,20,1000,100000000,15.0537937848869,38.4923157663889,0.0195542843878878,COMPLETE
10175,80,3.234375,7.5,30,0,10000,12.061380374235,38.4923157663889,0.0104448382610839,COMPLETE
10176,80,3.234375,7.5,30,0,100000,91.4719071101518,38.4923157663889,0.0792122663869656,COMPLETE
10177,80,3.234375,7.5,30,0,1000000,444.744689950406,38.4923157663889,0.38513720734079,COMPLETE
10178,80,3.234375,7.5,30,0,10000000,666.551712625922,38.4923157663889,0.57721625676429,COMPLETE
10179,80,3.234375,7.5,30,0,100000000,79.8773266887423,38.4923157663889,0.0691716646109493,COMPLETE
1018,20,8.578125,7.5,10,750,10000000,64.0143796643243,270.755967801008,0.0236428323941401,COMPLETE
10180,80,3.234375,7.5,30,250,10000,8.74111601783123,38.4923157663889,0.0075695766317632,COMPLETE
10181,80,3.234375,7.5,30,250,100000,78.8389988475013,38.4923157663889,0.0682725000023188,COMPLETE
10182,80,3.234375,7.5,30,250,1000000,403.367425089018,38.4923157663889,0.349305583948294,COMPLETE
10183,80,3.234375,7.5,30,250,10000000,766.759386617757,38.4923157663889,0.663993467571765,COMPLETE
10184,80,3.234375,7.5,30,250,100000000,74.2252972767139,38.4923157663889,0.0642771557550946,COMPLETE
10185,80,3.234375,7.5,30,500,10000,15.7311499599137,38.4923157663889,0.0136227622290351,COMPLETE
10186,80,3.234375,7.5,30,500,100000,71.5906880010095,38.4923157663889,0.0619956533969842,COMPLETE
10187,80,3.234375,7.5,30,500,1000000,487.731957794048,38.4923157663889,0.422363050982356,COMPLETE
10188,80,3.234375,7.5,30,500,10000000,676.349700704934,38.4923157663889,0.585701056811548,COMPLETE
10189,80,3.234375,7.5,30,500,100000000,80.0611445766104,38.4923157663889,0.0693308460685193,COMPLETE
1019,20,8.578125,7.5,10,750,100000000,7.19928258759105,270.755967801008,0.00265895619810757,COMPLETE
10190,80,3.234375,7.5,30,750,10000,9.65193348276351,38.4923157663889,0.00835832060727948,COMPLETE
10191,80,3.234375,7.5,30,750,100000,82.5818299166085,38.4923157663889,0.071513693293834,COMPLETE
10192,80,3.234375,7.5,30,750,1000000,394.574453777626,38.4923157663889,0.341691101995794,COMPLETE
10193,80,3.234375,7.5,30,750,10000000,588.883685573086,38.4923157663889,0.509957787546515,COMPLETE
10194,80,3.234375,7.5,30,750,100000000,116.019033108793,38.4923157663889,0.100469432057484,COMPLETE
10195,80,3.234375,7.5,30,1000,10000,8.40124723152305,38.4923157663889,0.00727525919936028,COMPLETE
10196,80,3.234375,7.5,30,1000,100000,81.5755985088798,38.4923157663889,0.0706423233526787,COMPLETE
10197,80,3.234375,7.5,30,1000,1000000,426.169467870286,38.4923157663889,0.36905155343794,COMPLETE
10198,80,3.234375,7.5,30,1000,10000000,583.387065702521,38.4923157663889,0.505197859267216,COMPLETE
10199,80,3.234375,7.5,30,1000,100000000,99.9835822899335,38.4923157663889,0.0865831532859156,COMPLETE
102,20,0.25,5,50,0,1000000,0.76657383087821,0.153314084905841,0.100000444362174,COMPLETE
1020,20,8.578125,7.5,10,1000,10000,47.7587163320697,270.755967801008,0.0176390262862719,COMPLETE
10200,80,3.234375,7.5,40,0,10000,3.83625160846286,38.4923157663889,0.00249156976664199,COMPLETE
10201,80,3.234375,7.5,40,0,100000,43.072687066213,38.4923157663889,0.0279748608317193,COMPLETE
10202,80,3.234375,7.5,40,0,1000000,294.814308486529,38.4923157663889,0.19147607945685,COMPLETE
10203,80,3.234375,7.5,40,0,10000000,1257.68184217141,38.4923157663889,0.816839554292033,COMPLETE
10204,80,3.234375,7.5,40,0,100000000,218.586634239628,38.4923157663889,0.1419677082864,COMPLETE
10205,80,3.234375,7.5,40,250,10000,2.84501219725801,38.4923157663889,0.00184777931686709,COMPLETE
10206,80,3.234375,7.5,40,250,100000,46.7498638863559,38.4923157663889,0.0303631146603924,COMPLETE
10207,80,3.234375,7.5,40,250,1000000,307.019824886341,38.4923157663889,0.19940332165883,COMPLETE
10208,80,3.234375,7.5,40,250,10000000,1008.51005013275,38.4923157663889,0.655007389171798,COMPLETE
10209,80,3.234375,7.5,40,250,100000000,243.209209778061,38.4923157663889,0.157959585527476,COMPLETE
1021,20,8.578125,7.5,10,1000,100000,384.451407888136,270.755967801008,0.141991850082023,COMPLETE
10210,80,3.234375,7.5,40,500,10000,4.45989800401469,38.4923157663889,0.00289661580189274,COMPLETE
10211,80,3.234375,7.5,40,500,100000,38.7871880726633,38.4923157663889,0.0251915137478763,COMPLETE
10212,80,3.234375,7.5,40,500,1000000,319.79190710349,38.4923157663889,0.207698537186173,COMPLETE
10213,80,3.234375,7.5,40,500,10000000,1184.88891739193,38.4923157663889,0.769561985165465,COMPLETE
10214,80,3.234375,7.5,40,500,100000000,218.088308189302,38.4923157663889,0.141644055343985,COMPLETE
10215,80,3.234375,7.5,40,750,10000,4.87424054102565,38.4923157663889,0.00316572310861184,COMPLETE
10216,80,3.234375,7.5,40,750,100000,44.2435094347544,38.4923157663889,0.0287352868708067,COMPLETE
10217,80,3.234375,7.5,40,750,1000000,324.628559168115,38.4923157663889,0.210839847320629,COMPLETE
10218,80,3.234375,7.5,40,750,10000000,990.652726659703,38.4923157663889,0.643409409732585,COMPLETE
10219,80,3.234375,7.5,40,750,100000000,221.572048016765,38.4923157663889,0.1439066756606,COMPLETE
1022,20,8.578125,7.5,10,1000,1000000,507.405493818693,270.755967801008,0.187403253911511,COMPLETE
10220,80,3.234375,7.5,40,1000,10000,5.14152596594733,38.4923157663889,0.0033393197210785,COMPLETE
10221,80,3.234375,7.5,40,1000,100000,54.0156073816515,38.4923157663889,0.0350820717760098,COMPLETE
10222,80,3.234375,7.5,40,1000,1000000,306.431896976349,38.4923157663889,0.199021474075562,COMPLETE
10223,80,3.234375,7.5,40,1000,10000000,922.252737438568,38.4923157663889,0.598984965619988,COMPLETE
10224,80,3.234375,7.5,40,1000,100000000,243.221940922886,38.4923157663889,0.157967854154975,COMPLETE
10225,80,3.234375,7.5,50,0,10000,2.40557444012365,38.4923157663889,0.00124989852765583,COMPLETE
10226,80,3.234375,7.5,50,0,100000,21.3719404302052,38.4923157663889,0.0111045230741181,COMPLETE
10227,80,3.234375,7.5,50,0,1000000,201.953604864109,38.4923157663889,0.104931906975809,COMPLETE
10228,80,3.234375,7.5,50,0,10000000,979.609239140959,38.4923157663889,0.508989505898392,COMPLETE
10229,80,3.234375,7.5,50,0,100000000,524.733934527014,38.4923157663889,0.272643473939911,COMPLETE
1023,20,8.578125,7.5,10,1000,10000000,60.1531649963946,270.755967801008,0.0222167457600063,COMPLETE
10230,80,3.234375,7.5,50,250,10000,1.94827709198299,38.4923157663889,0.00101229404009213,COMPLETE
10231,80,3.234375,7.5,50,250,100000,21.2032743412461,38.4923157663889,0.0110168868352476,COMPLETE
10232,80,3.234375,7.5,50,250,1000000,188.402274167902,38.4923157663889,0.0978908493379931,COMPLETE
10233,80,3.234375,7.5,50,250,10000000,952.498158442214,38.4923157663889,0.494903016084018,COMPLETE
10234,80,3.234375,7.5,50,250,100000000,441.795310687029,38.4923157663889,0.229549873469967,COMPLETE
10235,80,3.234375,7.5,50,500,10000,2.23317776398818,38.4923157663889,0.00116032393454393,COMPLETE
10236,80,3.234375,7.5,50,500,100000,20.8553566905734,38.4923157663889,0.0108361143128646,COMPLETE
10237,80,3.234375,7.5,50,500,1000000,199.549250831027,38.4923157663889,0.103682642552398,COMPLETE
10238,80,3.234375,7.5,50,500,10000000,1433.40025970246,38.4923157663889,0.74477216096938,COMPLETE
10239,80,3.234375,7.5,50,500,100000000,345.845523461254,38.4923157663889,0.179695877774775,COMPLETE
1024,20,8.578125,7.5,10,1000,100000000,7.46031509513173,270.755967801008,0.00275536497153581,COMPLETE
10240,80,3.234375,7.5,50,750,10000,1.8651327479183,38.4923157663889,0.000969093550638964,COMPLETE
10241,80,3.234375,7.5,50,750,100000,26.6266518344014,38.4923157663889,0.0138347882190302,COMPLETE
10242,80,3.234375,7.5,50,750,1000000,184.209043210164,38.4923157663889,0.0957121126866642,COMPLETE
10243,80,3.234375,7.5,50,750,10000000,948.102730655179,38.4923157663889,0.492619221150136,COMPLETE
10244,80,3.234375,7.5,50,750,100000000,390.304351772122,38.4923157663889,0.202795983562481,COMPLETE
10245,80,3.234375,7.5,50,1000,10000,2.03853226416067,38.4923157663889,0.00105918920364916,COMPLETE
10246,80,3.234375,7.5,50,1000,100000,22.7635850588419,38.4923157663889,0.0118275996679414,COMPLETE
10247,80,3.234375,7.5,50,1000,1000000,197.183098735708,38.4923157663889,0.102453227253158,COMPLETE
10248,80,3.234375,7.5,50,1000,10000000,1067.37296924474,38.4923157663889,0.55459015545994,COMPLETE
10249,80,3.234375,7.5,50,1000,100000000,415.949724865969,38.4923157663889,0.216120914829017,COMPLETE
1025,20,8.578125,7.5,20,0,10000,47.7145158680675,270.755967801008,0.00881135072581951,COMPLETE
10250,80,5.90625,7.5,10,0,10000,36.4746279466754,128.356228755974,0.0284167183004572,COMPLETE
10251,80,5.90625,7.5,10,0,100000,205.397701656148,128.356228755974,0.160021608337094,COMPLETE
10252,80,5.90625,7.5,10,0,1000000,254.087650845411,128.356228755974,0.197955060933173,COMPLETE
10253,80,5.90625,7.5,10,0,10000000,43.9401961737362,128.356228755974,0.0342330065315909,COMPLETE
10254,80,5.90625,7.5,10,0,100000000,3.89866980417653,128.356228755974,0.00303738263578041,COMPLETE
10255,80,5.90625,7.5,10,250,10000,35.8701503728949,128.356228755974,0.0279457808324129,COMPLETE
10256,80,5.90625,7.5,10,250,100000,211.34267866057,128.356228755974,0.164653231642048,COMPLETE
10257,80,5.90625,7.5,10,250,1000000,290.015022784336,128.356228755974,0.225945422045472,COMPLETE
10258,80,5.90625,7.5,10,250,10000000,42.2998574790682,128.356228755974,0.0329550485309811,COMPLETE
10259,80,5.90625,7.5,10,250,100000000,4.0118569115854,128.356228755974,0.00312556464962258,COMPLETE
1026,20,8.578125,7.5,20,0,100000,391.987128355476,270.755967801008,0.0723875324963413,COMPLETE
10260,80,5.90625,7.5,10,500,10000,25.5735602312066,128.356228755974,0.0199238949905783,COMPLETE
10261,80,5.90625,7.5,10,500,100000,195.24171087869,128.356228755974,0.152109260899116,COMPLETE
10262,80,5.90625,7.5,10,500,1000000,196.416948308329,128.356228755974,0.153024866975291,COMPLETE
10263,80,5.90625,7.5,10,500,10000000,39.7136888919603,128.356228755974,0.0309402116881001,COMPLETE
10264,80,5.90625,7.5,10,500,100000000,6.06426390360721,128.356228755974,0.0047245575554704,COMPLETE
10265,80,5.90625,7.5,10,750,10000,34.9797397661887,128.356228755974,0.0272520781462744,COMPLETE
10266,80,5.90625,7.5,10,750,100000,208.085634974815,128.356228755974,0.162115728228835,COMPLETE
10267,80,5.90625,7.5,10,750,1000000,265.704621702266,128.356228755974,0.207005631341362,COMPLETE
10268,80,5.90625,7.5,10,750,10000000,46.8874598909036,128.356228755974,0.0365291660134737,COMPLETE
10269,80,5.90625,7.5,10,750,100000000,4.11144546649176,128.356228755974,0.00320315227888808,COMPLETE
1027,20,8.578125,7.5,20,0,1000000,1508.90908540738,270.755967801008,0.278647428838273,COMPLETE
10270,80,5.90625,7.5,10,1000,10000,25.1943610103628,128.356228755974,0.0196284677841864,COMPLETE
10271,80,5.90625,7.5,10,1000,100000,198.585018539451,128.356228755974,0.154713971004083,COMPLETE
10272,80,5.90625,7.5,10,1000,1000000,243.69804831731,128.356228755974,0.189860710835171,COMPLETE
10273,80,5.90625,7.5,10,1000,10000000,39.6693708685351,128.356228755974,0.0309056843232385,COMPLETE
10274,80,5.90625,7.5,10,1000,100000000,4.11824846365658,128.356228755974,0.0032084523700724,COMPLETE
10275,80,5.90625,7.5,20,0,10000,30.1661404534863,128.356228755974,0.0117509452972622,COMPLETE
10276,80,5.90625,7.5,20,0,100000,260.427866932305,128.356228755974,0.101447303904286,COMPLETE
10277,80,5.90625,7.5,20,0,1000000,1021.64410331561,128.356228755974,0.397972156558884,COMPLETE
10278,80,5.90625,7.5,20,0,10000000,510.095465474803,128.356228755974,0.198703043248715,COMPLETE
10279,80,5.90625,7.5,20,0,100000000,51.1070897886351,128.356228755974,0.0199083014061585,COMPLETE
1028,20,8.578125,7.5,20,0,10000000,756.790614304996,270.755967801008,0.139755112408307,COMPLETE
10280,80,5.90625,7.5,20,250,10000,34.7953508012465,128.356228755974,0.0135542120310337,COMPLETE
10281,80,5.90625,7.5,20,250,100000,249.201217612615,128.356228755974,0.0970740649004218,COMPLETE
10282,80,5.90625,7.5,20,250,1000000,1187.37120189177,128.356228755974,0.462529638569065,COMPLETE
10283,80,5.90625,7.5,20,250,10000000,604.494779725837,128.356228755974,0.235475436441453,COMPLETE
10284,80,5.90625,7.5,20,250,100000000,66.4345517725221,128.356228755974,0.0258789746381631,COMPLETE
10285,80,5.90625,7.5,20,500,10000,28.7187846263398,128.356228755974,0.0111871410155478,COMPLETE
10286,80,5.90625,7.5,20,500,100000,274.369705090376,128.356228755974,0.106878219993515,COMPLETE
10287,80,5.90625,7.5,20,500,1000000,836.272667269833,128.356228755974,0.325762401784071,COMPLETE
10288,80,5.90625,7.5,20,500,10000000,555.439873504889,128.356228755974,0.216366544455303,COMPLETE
10289,80,5.90625,7.5,20,500,100000000,61.819335323146,128.356228755974,0.0240811591000678,COMPLETE
1029,20,8.578125,7.5,20,0,100000000,90.1532128645611,270.755967801008,0.016648425812505,COMPLETE
10290,80,5.90625,7.5,20,750,10000,26.0811339164197,128.356228755974,0.0101596682020022,COMPLETE
10291,80,5.90625,7.5,20,750,100000,268.196429707746,128.356228755974,0.10447347678687,COMPLETE
10292,80,5.90625,7.5,20,750,1000000,1166.83943563469,128.356228755974,0.454531676001887,COMPLETE
10293,80,5.90625,7.5,20,750,10000000,510.134937475263,128.356228755974,0.198718419207031,COMPLETE
10294,80,5.90625,7.5,20,750,100000000,68.0609163964194,128.356228755974,0.0265125101664581,COMPLETE
